CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,EstimatedSalary,Approved
828,Mumbai,Female,48,4,144351.86,1,1,116613.26,0
776,Delhi,Male,50,9,106365.29,1,1,148527.56,0
540,Mumbai,Male,44,3,127801.88,1,0,84239.46,0
616,Mumbai,Female,24,6,122793.96,1,1,62002.04,0
628,Mumbai,Male,24,7,113525.84,1,1,46044.48,1
667,Delhi,Female,27,2,136100.69,2,0,169669.33,1
615,Amritsar,Male,35,2,0,2,1,156346.84,0
543,Amritsar,Male,43,10,140916.81,1,1,157711.18,0
553,Amritsar,Female,57,9,0,2,1,89087.4,0
554,Mumbai,Male,51,6,121365.39,1,1,8742.36,0
684,Delhi,Female,23,5,0,1,1,117038.96,0
452,Amritsar,Female,47,3,0,2,1,164241.67,0
606,Amritsar,Male,28,1,93578.68,2,0,137720.56,1
629,Amritsar,Male,41,8,0,1,1,106.67,0
659,Delhi,Female,22,7,115409.6,1,0,1539.21,0
493,Amritsar,Female,54,5,90791.69,1,1,59659.53,0
794,Amritsar,Female,47,8,123681.32,3,1,173586.63,1
554,Amritsar,Female,28,5,92436.86,1,1,126033.9,0
796,Mumbai,Female,41,6,167194.36,1,1,62808.93,1
807,Amritsar,Female,34,5,0,2,0,147007.33,0
500,Mumbai,Male,49,9,160838.13,2,1,196261.64,0
722,Delhi,Male,47,9,0,1,1,44560.17,1
559,Delhi,Female,36,7,144470.77,1,1,18917.95,0
584,Delhi,Female,24,9,0,2,1,4525.4,0
834,Mumbai,Female,49,8,130169.27,2,0,93112.2,0
754,Delhi,Male,54,2,0,2,1,9658.41,0
590,Amritsar,Male,42,1,81076.8,2,1,182627.25,1
740,Amritsar,Male,56,1,0,1,1,13177.4,0
502,Mumbai,Female,48,5,101465.31,1,1,43568.31,1
733,Amritsar,Male,57,10,0,1,0,117830.57,0
755,Mumbai,Female,22,1,113865.23,2,1,117396.25,0
554,Delhi,Female,26,4,87603.35,3,0,96929.24,1
534,Amritsar,Male,45,2,120037.96,1,1,36275.94,0
656,Delhi,Male,31,3,0,2,1,116706,0
575,Mumbai,Male,32,6,121205.15,4,1,168080.53,1
480,Delhi,Male,59,5,75408.33,1,1,25887.89,1
575,Amritsar,Male,24,9,0,2,1,122488.59,0
672,Amritsar,Female,59,10,0,1,1,113171.61,1
758,Delhi,Female,36,10,0,2,0,100365.51,0
682,Amritsar,Male,33,1,121818.84,2,0,124151.37,0
501,Amritsar,Female,49,4,0,2,1,112664.24,0
746,Mumbai,Male,35,4,141806,2,1,183494.87,0
556,Amritsar,Female,35,8,61354.14,1,1,198810.65,1
823,Mumbai,Female,35,1,124954.94,1,0,131259.6,1
491,Mumbai,Female,52,10,95039.12,1,0,116471.14,1
638,Amritsar,Female,23,10,103417.74,1,1,15336.4,0
734,Amritsar,Male,29,4,0,2,1,99593.28,0
555,Amritsar,Male,41,1,43028.77,1,1,170514.21,0
745,Mumbai,Female,30,10,119638.21,1,1,34265.08,1
728,Amritsar,Male,25,4,122689.51,2,0,106977.53,1
626,Amritsar,Male,40,9,0,2,0,164287.86,0
681,Mumbai,Male,46,1,73179.34,2,1,25292.53,0
478,Amritsar,Female,26,9,171913.87,1,1,51820.87,1
709,Amritsar,Male,38,10,0,2,1,81452.29,0
562,Mumbai,Male,52,5,92659.2,2,1,1354.25,0
769,Mumbai,Female,30,7,137239.17,1,1,71379.92,1
684,Mumbai,Female,28,1,102955.14,2,1,154137.33,0
536,Amritsar,Female,51,6,65190.29,1,1,64308.49,1
631,Mumbai,Female,57,9,96863.52,2,1,31613.35,0
657,Delhi,Male,23,2,154983.98,1,1,27738.01,0
699,Mumbai,Male,39,9,106819.65,1,0,163570.25,0
606,Delhi,Male,42,9,128578.52,1,1,193878.51,0
612,Amritsar,Female,34,4,126473.33,1,0,147545.65,0
660,Amritsar,Female,48,4,110570.78,2,1,195906.59,0
829,Delhi,Male,34,3,0,2,0,178458.86,0
567,Delhi,Male,21,4,0,2,1,156125.72,0
850,Amritsar,Female,27,9,0,2,1,11159.19,0
712,Delhi,Female,20,2,0,2,0,45738.94,0
562,Amritsar,Male,22,9,111099.79,2,0,140650.19,0
755,Amritsar,Female,44,3,0,3,1,4733.94,0
793,Delhi,Male,22,3,100913.57,1,0,10579.72,0
471,Delhi,Male,52,8,0,2,1,179655.87,0
707,Amritsar,Male,39,6,16893.59,1,1,77502.56,0
784,Delhi,Male,49,2,122267.85,1,0,145759.93,0
703,Amritsar,Male,58,6,125685.79,1,1,56246.72,0
704,Delhi,Male,42,10,127397.34,1,1,151335.24,0
662,Amritsar,Male,43,8,105271.56,1,0,179833.45,0
636,Mumbai,Female,52,4,115265.14,1,0,191627.85,0
640,Delhi,Male,55,8,0,1,0,173016.46,0
739,Delhi,Male,37,7,0,2,1,58469.75,0
767,Mumbai,Male,23,8,139542.82,1,0,28038.28,0
753,Mumbai,Female,50,3,111512.75,3,1,159576.75,1
714,Amritsar,Male,35,3,148466.93,2,0,151280.96,0
707,Amritsar,Male,53,1,0,2,1,139953.94,0
577,Amritsar,Female,26,3,108155.49,1,1,105407.79,0
633,Amritsar,Female,34,8,0,2,1,56865.62,0
849,Mumbai,Male,33,1,84622.13,1,1,198072.16,0
614,Delhi,Female,24,1,146997.64,2,0,137791.18,0
558,Amritsar,Female,24,3,0,2,1,103787.28,0
832,Amritsar,Female,50,6,98590.25,1,1,30912.89,0
567,Amritsar,Female,29,2,0,2,1,78651.55,0
587,Mumbai,Female,26,10,134980.74,1,1,123309.57,1
712,Delhi,Female,47,2,108078.56,1,1,174118.93,0
655,Delhi,Female,30,4,0,2,0,85736.26,0
641,Amritsar,Female,45,6,0,2,0,121138.77,0
676,Amritsar,Male,50,7,106836.67,2,1,84199.78,0
472,Amritsar,Male,47,10,102490.27,1,0,181224.56,0
644,Mumbai,Male,58,3,112746.54,2,0,141230.07,0
598,Amritsar,Male,36,2,125487.89,1,0,158111.71,0
792,Delhi,Male,58,7,142862.21,1,1,130639.01,0
700,Amritsar,Female,29,7,0,2,1,17040.82,0
616,Amritsar,Male,55,6,0,2,1,25662.27,0
743,Delhi,Male,56,1,79388.33,1,1,193360.69,0
427,Amritsar,Male,20,3,0,2,1,121485.1,0
731,Amritsar,Male,42,1,0,2,1,162452.65,0
610,Amritsar,Female,31,2,107784.65,1,1,141137.53,0
724,Delhi,Female,54,8,142880.28,3,0,185541.2,1
653,Delhi,Female,22,7,149571.94,1,1,118383.18,0
774,Amritsar,Male,22,9,142767.39,1,1,8214.41,0
547,Mumbai,Male,34,2,121537.71,2,1,46521.45,1
719,Delhi,Male,42,10,0,2,0,10772.13,0
740,Delhi,Male,42,7,0,1,1,199290.68,1
543,Amritsar,Male,53,2,89838.71,3,1,85983.54,1
688,Mumbai,Male,39,3,103399.87,1,0,129870.93,0
474,Amritsar,Female,40,4,0,2,0,63158.22,0
505,Mumbai,Male,28,5,136855.94,2,1,171070.52,0
688,Amritsar,Female,45,10,0,2,1,53222.15,1
650,Mumbai,Female,25,1,140891.46,3,1,179834.45,1
610,Amritsar,Male,33,7,0,1,1,114514.64,0
705,Delhi,Female,50,2,89364.91,1,0,139162.15,0
669,Amritsar,Female,21,1,146011.4,1,0,50249.16,0
650,Delhi,Male,36,9,0,2,1,113469.65,0
550,Mumbai,Male,29,4,145294.08,2,1,147484.13,0
595,Mumbai,Female,57,9,106000.12,1,0,191448.96,1
572,Delhi,Female,43,5,0,2,1,119381.41,0
622,Delhi,Female,37,4,0,2,1,33277.31,0
662,Delhi,Male,48,10,104508.77,2,0,73107.53,0
783,Mumbai,Female,55,10,127539.3,1,1,96590.39,1
714,Delhi,Male,34,3,0,1,0,6923.11,0
671,Mumbai,Male,28,4,96891.46,1,1,176403.33,1
600,Amritsar,Female,52,6,78535.25,1,1,64349.6,0
847,Delhi,Female,28,1,112712.17,1,1,116097.26,0
650,Delhi,Male,59,8,119618.42,1,1,29861.13,0
710,Delhi,Female,29,4,0,1,1,48426.98,0
682,Amritsar,Female,52,3,74963.5,1,1,32770.56,0
642,Amritsar,Male,44,9,138023.79,2,0,117060.2,0
536,Delhi,Female,42,5,0,1,1,136197.65,0
754,Amritsar,Female,28,5,185513.67,1,1,27438.83,0
678,Amritsar,Male,36,1,185648.56,1,0,192156.54,1
533,Mumbai,Female,31,1,102286.6,3,1,69409.37,1
741,Mumbai,Male,50,10,128015.83,1,1,58440.43,0
757,Amritsar,Male,33,3,39539.39,2,0,192519.39,0
721,Amritsar,Male,25,8,0,1,1,144874.67,0
700,Amritsar,Male,26,9,77608.46,2,1,175373.46,0
663,Amritsar,Male,48,2,141462.13,1,1,440.2,0
677,Delhi,Female,26,10,0,2,0,76637.38,0
655,Amritsar,Male,37,5,131691.33,1,1,49480.66,0
832,Delhi,Male,37,7,93833.86,1,0,10417.87,0
721,Delhi,Female,42,10,137933.39,1,1,67976.57,0
542,Delhi,Male,46,5,105770.14,1,0,140929.98,1
654,Delhi,Female,22,6,0,2,0,47139.06,0
821,Delhi,Female,38,9,0,2,0,126241.4,1
508,Amritsar,Female,21,2,166328.65,2,0,22614.19,0
588,Mumbai,Female,22,8,164307.77,1,1,48498.19,0
691,Mumbai,Male,47,6,163965.69,2,0,103511.26,0
664,Amritsar,Male,57,10,125608.72,1,1,122073.48,0
439,Amritsar,Female,36,4,0,1,1,65535.56,0
479,Delhi,Male,35,5,118433.94,1,0,160060.9,0
850,Amritsar,Female,35,2,98488.08,1,1,155879.57,1
518,Amritsar,Male,27,4,0,2,0,194416.58,0
717,Mumbai,Female,48,3,98362.35,2,1,21630.21,0
698,Amritsar,Female,29,4,144237.91,4,1,157143.61,1
850,Amritsar,Male,23,2,0,1,0,52796.31,0
700,Delhi,Male,23,2,0,1,1,121798.52,1
626,Amritsar,Female,39,8,105767.28,2,0,41104.82,0
774,Delhi,Male,48,8,0,2,1,10604.48,0
719,Delhi,Female,29,3,0,2,0,78563.66,0
646,Delhi,Male,60,10,0,1,1,170821.43,1
485,Amritsar,Female,27,4,134467.26,1,1,113266.09,0
784,Mumbai,Male,42,6,138515.02,1,1,171768.76,0
850,Mumbai,Male,28,3,128647.98,2,0,54416.18,0
669,Amritsar,Female,25,5,121858.98,1,1,130755.34,0
731,Delhi,Male,37,7,0,2,1,141180.66,0
721,Amritsar,Female,34,9,120108.56,1,0,183421.76,0
515,Amritsar,Female,44,1,196853.62,1,1,132770.11,0
774,Amritsar,Female,30,8,121418.62,1,1,24400.37,0
585,Delhi,Male,54,9,0,2,1,180318.6,0
695,Amritsar,Female,55,4,0,2,1,111565.45,0
729,Mumbai,Female,42,6,97495.8,2,0,2002.5,0
713,Amritsar,Female,49,8,0,2,0,82565.01,0
555,Delhi,Male,40,2,127343.4,1,0,121789.3,0
699,Delhi,Female,50,3,158633.61,1,1,193785.87,0
587,Amritsar,Male,47,10,0,1,1,64593.07,0
762,Delhi,Female,25,2,183744.98,1,1,196993.69,0
510,Amritsar,Male,39,2,0,2,1,175518.31,0
842,Delhi,Male,33,10,0,1,0,17268.02,0
608,Amritsar,Male,41,1,79962.92,2,1,60901.72,0
850,Amritsar,Female,25,8,0,2,1,100750.03,0
642,Amritsar,Male,22,2,0,2,1,195224.91,0
850,Amritsar,Male,34,9,140956.99,1,0,3510.18,0
455,Delhi,Female,54,4,0,1,1,81250.79,0
726,Amritsar,Male,58,1,0,2,1,91844.14,1
544,Delhi,Male,31,6,145241.63,1,1,80676.83,0
651,Mumbai,Male,45,5,138008.06,2,1,129912.74,0
814,Amritsar,Female,26,5,0,2,1,142029.17,0
537,Amritsar,Male,48,3,0,2,1,137651.6,0
553,Amritsar,Male,30,4,0,2,1,33877.29,0
800,Delhi,Male,58,9,0,1,1,78744.39,0
791,Amritsar,Male,35,2,0,2,1,96734.46,0
699,Delhi,Female,37,4,127570.93,2,1,164756.81,0
756,Amritsar,Female,32,6,0,1,1,164394.65,0
591,Delhi,Female,31,2,107812.67,1,0,162501.83,1
850,Mumbai,Male,21,10,91560.58,2,0,10541.38,0
760,Mumbai,Male,28,5,121303.77,2,1,59325.21,0
569,Delhi,Male,40,4,161546.68,2,0,178187.28,0
661,Delhi,Female,51,1,128415.45,1,1,142626.49,0
670,Amritsar,Female,38,8,57530.06,1,1,181893.31,1
694,Amritsar,Male,30,9,0,2,0,156858.2,0
728,Amritsar,Female,49,6,142243.54,2,1,33074.51,0
764,Mumbai,Female,24,2,138341.51,1,1,50072.94,1
639,Amritsar,Male,23,8,0,2,1,111340.36,0
683,Amritsar,Female,42,10,0,2,0,100496.84,1
663,Delhi,Male,25,6,0,3,1,101371.05,0
826,Delhi,Male,41,10,146466.46,2,0,180934.67,0
735,Delhi,Male,23,5,0,2,1,105152.17,0
682,Amritsar,Female,48,1,0,1,1,706.5,0
663,Amritsar,Female,45,1,0,2,1,101168.9,0
562,Delhi,Female,45,7,120307.58,1,1,6795.61,0
696,Amritsar,Male,41,3,87637.26,2,0,196111.35,0
850,Delhi,Male,51,1,94652.04,1,1,171960.76,0
719,Amritsar,Female,32,7,114415.84,1,1,177497.4,0
804,Amritsar,Female,43,7,0,2,0,147995.96,0
604,Amritsar,Male,21,6,84315.02,1,0,36209.1,0
782,Delhi,Female,53,9,0,2,1,143614.01,0
512,Mumbai,Male,48,9,93955.83,2,1,14828.54,0
569,Amritsar,Male,36,10,67087.69,1,1,154775.7,0
597,Mumbai,Female,40,7,101528.61,1,1,70529,1
753,Mumbai,Male,25,4,110824.52,1,1,57896.27,0
430,Amritsar,Female,57,5,0,1,1,69759.91,0
756,Amritsar,Male,47,6,179960.2,1,1,89938.08,0
493,Amritsar,Male,45,5,134006.77,1,1,89578.32,0
777,Mumbai,Female,48,6,121532.17,2,1,73464.88,0
779,Delhi,Female,59,8,0,2,1,138542.87,0
702,Delhi,Female,27,10,0,1,1,161888.63,0
551,Amritsar,Male,52,1,129717.3,2,0,86937.2,0
749,Mumbai,Male,49,4,94762.16,2,1,42241.54,0
742,Mumbai,Male,31,9,155196.17,1,0,121207.66,1
752,Mumbai,Male,39,7,129514.99,1,1,102930.46,0
740,Mumbai,Female,28,9,113386.36,2,1,65121.63,1
576,Amritsar,Male,30,1,0,1,0,78498.04,1
637,Delhi,Male,31,4,172196.23,1,1,104769.96,0
724,Amritsar,Male,33,7,97612.12,1,1,96498.14,0
685,Amritsar,Male,59,1,104719.94,2,1,38691.34,0
625,Amritsar,Female,51,2,0,1,1,164804.02,0
571,Mumbai,Male,41,7,139592.98,3,1,104152.65,1
584,Delhi,Female,43,9,0,2,1,88866.92,0
550,Amritsar,Female,47,6,139096.85,1,1,129890.94,0
662,Delhi,Female,41,2,140301.72,1,0,179258.67,0
803,Delhi,Male,42,3,0,1,1,72051.44,0
615,Amritsar,Male,53,8,0,2,1,74580.8,0
481,Delhi,Male,50,8,111233.09,1,1,123995.15,0
701,Amritsar,Male,36,6,0,2,1,38960.59,0
751,Amritsar,Male,23,9,147737.63,1,0,94951.27,0
675,Amritsar,Male,43,10,0,2,1,56642.97,0
733,Mumbai,Male,44,9,125725.02,2,1,50783.1,0
822,Amritsar,Male,30,2,128289.7,3,1,9149.96,1
559,Amritsar,Female,41,5,0,1,1,21006.1,1
731,Mumbai,Female,43,3,88826.07,1,1,33759.41,1
678,Amritsar,Female,37,4,143443.61,1,1,196622.28,1
645,Amritsar,Female,52,8,0,4,1,176353.87,1
701,Amritsar,Male,54,2,0,2,1,176943.59,0
554,Delhi,Male,26,1,149134.46,1,1,177966.24,0
723,Amritsar,Male,57,6,124119.54,1,1,162198.32,0
766,Mumbai,Male,20,4,116822.7,1,0,197643.24,0
597,Amritsar,Female,24,3,103219.47,1,1,60420.07,0
574,Amritsar,Male,58,8,0,2,0,70550,0
655,Mumbai,Female,26,5,81954.6,1,1,198798.44,1
780,Mumbai,Female,38,9,95196.26,1,1,126310.39,1
672,Delhi,Male,44,7,0,2,1,64515.5,0
717,Amritsar,Male,47,9,0,2,1,158580.05,0
521,Amritsar,Female,35,4,136555.01,2,1,129353.21,0
633,Amritsar,Male,48,6,0,1,1,137273.97,0
669,Amritsar,Male,32,7,119452.03,1,1,171575.54,0
740,Amritsar,Male,55,1,0,1,0,96528,1
462,Mumbai,Female,37,8,69881.09,2,0,64421.02,0
619,Amritsar,Male,24,3,0,2,1,158444.61,0
665,Amritsar,Female,40,2,0,2,1,66548.58,0
655,Delhi,Female,47,1,0,2,0,108008.05,0
463,Delhi,Male,22,4,204223.03,1,1,128268.39,0
799,Amritsar,Female,59,5,110314.21,2,1,37464,1
713,Delhi,Female,45,9,163760.82,1,0,157381.14,1
807,Mumbai,Female,35,3,141069.18,3,1,194257.11,0
728,Amritsar,Male,52,7,115934.74,1,1,139059.05,0
582,Amritsar,Male,26,4,151457.88,1,0,40893.61,0
704,Mumbai,Female,48,2,154206.07,2,1,40261.49,0
714,Amritsar,Female,49,1,89928.99,1,1,46203.31,0
628,Amritsar,Male,22,1,89182.09,1,1,13126.9,0
809,Mumbai,Male,59,3,79706.25,2,1,165675.01,0
547,Delhi,Female,40,10,0,3,0,5459.07,1
560,Amritsar,Female,50,6,0,2,1,131919.48,0
811,Amritsar,Male,30,3,117799.28,1,1,182372.35,0
584,Amritsar,Male,36,4,0,2,1,147600.54,0
691,Amritsar,Male,31,3,0,2,0,92865.41,0
680,Mumbai,Male,31,3,146422.22,1,1,67142.97,1
588,Mumbai,Male,60,7,150186.22,2,1,65611.01,0
721,Mumbai,Male,28,4,100275.88,1,1,138564.48,1
850,Amritsar,Male,58,1,0,1,1,187391.02,1
529,Amritsar,Male,58,6,147493.89,1,1,33656.35,0
622,Amritsar,Male,44,10,0,2,1,100618.17,0
683,Amritsar,Female,59,6,0,2,0,198134.9,0
575,Amritsar,Male,46,9,121823.4,2,1,50368.87,0
577,Delhi,Female,52,9,0,2,1,108787,0
510,Mumbai,Male,25,9,113688.63,1,1,33099.41,1
652,Delhi,Female,38,4,100471.34,1,1,124550.88,0
569,Mumbai,Female,33,3,100032.52,1,1,5159.21,1
687,Delhi,Male,23,9,0,2,0,48228.1,0
822,Amritsar,Male,29,10,116358,1,1,108798.36,0
656,Mumbai,Female,35,3,163549.63,1,0,21085.12,0
745,Mumbai,Male,28,1,99183.9,1,1,28922.25,0
386,Delhi,Female,49,6,131955.07,1,1,62514.65,1
684,Delhi,Female,42,10,134177.06,1,0,177506.66,0
635,Delhi,Female,20,6,0,2,1,90605.05,0
582,Amritsar,Male,55,7,0,2,1,132029.95,0
613,Delhi,Male,25,2,0,1,1,176903.35,0
795,Mumbai,Female,49,5,94348.94,1,1,29239.29,1
659,Amritsar,Female,47,10,155584.21,1,0,153662.88,0
745,Amritsar,Female,47,6,0,2,1,154389.18,0
604,Delhi,Female,52,6,0,2,1,166224.39,0
509,Mumbai,Male,26,3,170661.47,1,1,21646.2,0
706,Mumbai,Female,50,3,185544.36,1,1,171037.63,0
619,Delhi,Female,48,1,52831.13,1,1,112649.22,1
572,Mumbai,Male,46,8,97750.07,3,1,193014.26,1
695,Amritsar,Male,57,10,114007.5,2,1,118120.88,0
543,Amritsar,Female,40,2,104308.77,1,1,25650.04,0
640,Amritsar,Female,21,2,84719.13,2,1,113048.79,0
672,Amritsar,Male,44,10,0,2,1,87372.49,0
701,Amritsar,Male,42,7,140236.98,1,0,146651.99,0
634,Delhi,Male,59,10,0,2,1,8227.91,0
531,Delhi,Female,58,10,75302.85,2,0,57034.35,0
699,Amritsar,Male,45,4,0,2,1,93003.21,0
605,Amritsar,Female,46,2,104760.82,1,1,165574.54,1
534,Amritsar,Female,43,3,0,1,1,13566.48,1
449,Delhi,Female,34,3,113693,1,0,82796.29,0
684,Delhi,Female,57,5,174180.39,1,1,119830.08,0
622,Mumbai,Male,31,1,115766.26,1,0,72155.85,1
714,Amritsar,Female,46,8,0,2,1,62762.12,0
712,Delhi,Female,57,4,0,2,1,183235.33,0
783,Amritsar,Female,45,4,121215.9,2,1,105206.48,0
743,Mumbai,Male,42,7,144677.19,3,1,22512.44,1
683,Amritsar,Male,59,7,115350.63,1,1,122305.91,0
654,Delhi,Male,38,10,105683.63,1,1,173617.09,0
700,Amritsar,Male,20,8,135179.49,1,1,160670.37,0
744,Delhi,Male,31,8,117551.23,1,1,158958.9,0
645,Mumbai,Male,24,8,157404.02,2,1,93073.04,0
525,Delhi,Male,40,7,77910.23,1,1,67238.01,0
732,Amritsar,Male,28,8,110942.9,1,0,172576.56,0
721,Amritsar,Female,36,6,0,2,1,122580.48,0
622,Amritsar,Male,54,4,179305.09,1,1,149043.78,0
654,Mumbai,Male,28,6,150593.59,2,1,105218.45,0
529,Amritsar,Female,25,3,123815.86,1,1,78463.99,1
720,Delhi,Female,28,10,0,2,1,160849.43,1
850,Mumbai,Female,28,5,69385.17,2,1,87834.24,0
667,Mumbai,Male,36,6,138032.15,1,1,166317.71,0
620,Amritsar,Male,34,1,0,2,1,137309.06,0
616,Amritsar,Male,50,4,0,1,1,166984.44,0
637,Mumbai,Female,24,6,143500.82,1,1,166996.46,1
710,Delhi,Female,30,10,119670.18,1,1,188022.44,0
717,Delhi,Male,46,2,99106.73,1,0,194467.23,0
786,Mumbai,Male,35,10,120135.55,2,1,125449.47,0
651,Amritsar,Female,53,7,0,1,1,137452.57,0
530,Amritsar,Female,49,1,120905.03,1,0,123475.88,1
815,Delhi,Female,41,10,0,3,0,38941.44,1
715,Mumbai,Female,46,3,102277.52,1,0,177852.57,1
496,Mumbai,Female,60,9,125292.53,1,1,31532.96,1
680,Delhi,Male,47,2,0,1,1,136377.21,0
646,Amritsar,Female,35,3,101629.3,1,0,130541.1,0
807,Mumbai,Male,44,10,171937.27,1,1,65636.92,0
727,Amritsar,Male,32,3,0,2,1,193305.35,0
787,Amritsar,Male,39,5,0,2,1,47307.9,0
806,Amritsar,Male,54,2,0,2,0,100809.99,0
603,Amritsar,Male,31,5,129743.75,1,1,109145.2,0
649,Delhi,Male,47,10,0,1,0,91167.19,1
547,Mumbai,Male,20,3,151191.31,1,1,175295.89,1
684,Mumbai,Male,54,1,102630.13,2,1,127433.47,0
477,Amritsar,Female,31,6,114023.64,2,1,71167.17,1
558,Mumbai,Male,55,8,124227.14,1,1,111184.67,0
695,Amritsar,Female,26,1,0,2,1,141756.32,0
592,Delhi,Male,30,6,80285.16,1,1,72678.75,1
789,Amritsar,Male,35,7,175477.15,1,1,172832.9,0
597,Amritsar,Female,53,3,132144.35,1,1,158086.33,0
839,Mumbai,Male,34,4,136911.07,1,1,168184.62,1
405,Mumbai,Male,53,2,133299.67,2,1,72950.14,0
658,Amritsar,Male,49,10,0,2,1,48378.4,0
684,Mumbai,Male,34,3,117691,1,1,23135.65,1
633,Amritsar,Male,27,2,0,2,1,65675.47,0
589,Amritsar,Male,32,3,0,2,1,170676.67,0
750,Mumbai,Female,30,7,133199.71,2,1,27366.77,0
771,Delhi,Male,37,10,135506.58,3,1,152479.64,1
812,Mumbai,Male,39,9,127154.14,2,0,105383.49,0
539,Delhi,Male,48,1,0,2,1,48189.94,0
670,Mumbai,Female,27,1,49508.79,3,1,100324.01,0
673,Amritsar,Male,47,5,0,1,1,65657.29,0
538,Amritsar,Female,50,2,75051.49,1,0,17682.02,1
575,Delhi,Male,49,3,123925.23,1,0,111342.66,1
682,Amritsar,Male,58,7,0,2,0,134158.09,1
712,Amritsar,Male,21,6,153819.58,1,1,79176.09,1
598,Delhi,Female,39,4,0,2,1,83103.46,0
776,Delhi,Male,54,2,0,2,0,63908.86,0
606,Delhi,Female,37,2,70417.79,1,0,90896.04,0
686,Delhi,Male,51,6,111484.88,1,1,76076.2,0
850,Delhi,Male,29,6,146343.98,1,0,103902.11,0
642,Amritsar,Male,33,8,160541,2,1,142223.94,0
606,Mumbai,Male,57,7,130274.26,2,1,147533.09,0
627,Amritsar,Female,57,4,98993.02,1,1,169156.64,0
850,Delhi,Male,41,1,0,2,1,141242.57,0
850,Mumbai,Male,60,4,141827.33,2,1,149458.73,0
724,Amritsar,Female,37,6,110054.45,1,1,86950.72,0
579,Amritsar,Male,59,5,0,2,1,176925.69,0
727,Delhi,Male,38,8,0,1,1,40357.39,0
813,Mumbai,Female,41,10,98088.09,1,0,26687.22,1
642,Amritsar,Male,20,3,118317.27,4,0,78702.98,1
669,Delhi,Male,50,2,0,2,1,176163.74,0
574,Mumbai,Male,27,3,99774.5,1,0,4896.11,1
774,Amritsar,Female,45,3,0,2,0,114899.13,0
735,Amritsar,Female,37,6,0,3,0,92220.12,1
639,Delhi,Female,21,8,133806.54,2,1,6251.3,0
738,Delhi,Male,27,1,0,2,1,43018.82,1
835,Amritsar,Male,44,5,124993.29,2,1,27548.06,0
637,Delhi,Female,56,2,157622.58,1,1,120454.2,0
589,Mumbai,Male,37,2,126111.61,1,0,133961.19,0
591,Amritsar,Male,49,9,161651.37,2,1,131753.97,0
723,Amritsar,Female,23,5,142856.95,2,0,38019.74,0
831,Mumbai,Male,20,1,111100.98,1,1,28144.07,1
733,Delhi,Male,26,3,102918.38,1,1,45959.86,0
731,Amritsar,Female,20,2,0,2,1,189528.72,0
654,Amritsar,Male,26,2,0,2,1,170481.98,0
828,Amritsar,Male,20,9,0,2,1,94845.45,0
590,Delhi,Male,54,5,125265.61,1,1,161253.08,0
657,Amritsar,Male,24,9,82500.28,1,1,115260.72,0
531,Mumbai,Female,58,6,175754.87,2,1,60721.4,0
516,Amritsar,Female,43,1,109387.33,1,0,121365.45,0
561,Amritsar,Male,43,9,100443.36,2,0,101693.73,0
682,Delhi,Female,43,7,83102.72,2,1,54132.93,0
575,Delhi,Male,53,2,0,1,1,10666.05,0
623,Amritsar,Female,21,6,0,2,1,41227.67,0
642,Amritsar,Female,28,1,0,2,1,10712.82,0
779,Amritsar,Female,35,1,115290.27,1,0,98912.69,1
671,Amritsar,Female,25,5,0,2,1,197202.48,0
495,Amritsar,Female,28,5,140197.71,2,1,150720.39,0
850,Amritsar,Female,30,2,105245.34,1,0,74780.13,0
630,Amritsar,Male,52,1,0,2,0,79377.45,0
588,Amritsar,Male,29,8,0,2,1,8763.87,0
562,Mumbai,Male,20,6,142296.13,1,0,177112.7,0
740,Delhi,Female,20,5,99097.33,1,1,85016.64,1
695,Amritsar,Male,51,10,171069.39,2,1,88689.4,0
589,Amritsar,Female,54,1,0,2,0,95985.64,0
607,Amritsar,Female,44,3,102523.88,1,1,166792.71,0
794,Amritsar,Male,38,2,0,2,1,68730.91,0
580,Mumbai,Male,54,1,143391.07,1,0,146891.07,1
644,Mumbai,Female,59,4,106022.73,2,0,148727.42,0
636,Delhi,Female,48,1,0,1,1,43134.58,0
599,Mumbai,Male,56,4,128960.21,2,1,40318.33,0
507,Amritsar,Female,35,9,0,2,1,97633.93,0
682,Amritsar,Female,53,1,0,2,1,65069.03,0
714,Amritsar,Female,56,4,0,2,1,166335,0
696,Amritsar,Female,39,7,126442.59,1,1,121904.44,0
599,Delhi,Male,54,2,0,1,1,175235.99,0
577,Amritsar,Male,48,1,127261.35,1,1,56185.05,0
733,Delhi,Female,29,8,0,2,1,131625.14,0
647,Amritsar,Female,57,5,0,1,1,152323.04,0
831,Amritsar,Female,41,1,0,2,0,165840.94,0
543,Mumbai,Male,24,3,73481.05,1,1,176692.65,0
679,Amritsar,Male,51,9,160515.37,1,1,121904.14,0
713,Mumbai,Female,55,3,149525.34,2,1,123663.63,0
690,Mumbai,Male,31,4,166522.78,1,0,119644.59,1
751,Amritsar,Male,50,7,135536.5,1,1,66825.33,0
613,Mumbai,Female,43,5,120481.69,1,0,94875.03,1
701,Delhi,Male,49,3,103421.32,1,0,76304.73,0
698,Amritsar,Male,22,4,135658.73,2,0,39755,0
451,Amritsar,Female,51,9,0,2,1,180142.42,0
665,Amritsar,Male,59,1,191402.82,2,1,83238.4,0
